country,article,sales,regular_price,current_price,ratio,retailweek,promo1,promo2,customer_id,article,productgroup,category,cost,style,sizes,gender,rgb_r_main_col,rgb_g_main_col,rgb_b_main_col,rgb_r_sec_col,rgb_g_sec_col,rgb_b_sec_col,label
Germany,KZ9384,37,40.95,22.95,0.56043956043956,2015-09-06,0,0,705.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,KZ9384,37,40.95,22.95,0.56043956043956,2015-09-06,0,0,705.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,KZ9384,37,40.95,22.95,0.56043956043956,2015-09-06,0,0,705.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,KZ9384,37,40.95,22.95,0.56043956043956,2015-09-06,0,0,705.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,KZ9384,37,40.95,22.95,0.56043956043956,2015-09-06,0,0,705.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,KZ9384,37,40.95,22.95,0.56043956043956,2015-09-06,0,0,705.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,JK5796,4,25.95,20.95,0.807321772639692,2017-02-19,0,0,1013.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,1
Germany,JK5796,4,25.95,20.95,0.807321772639692,2017-02-19,0,0,1013.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,1
Germany,JK5796,4,25.95,20.95,0.807321772639692,2017-02-19,0,0,1013.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,1
Germany,JK5796,4,25.95,20.95,0.807321772639692,2017-02-19,0,0,1013.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,1
Germany,JK5796,4,25.95,20.95,0.807321772639692,2017-02-19,0,0,1013.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,JK5796,4,25.95,20.95,0.807321772639692,2017-02-19,0,0,1013.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,JK5796,4,25.95,20.95,0.807321772639692,2017-02-19,0,0,1013.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,JK5796,4,25.95,20.95,0.807321772639692,2017-02-19,0,0,1013.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,JK5796,4,25.95,20.95,0.807321772639692,2017-02-19,0,0,1013.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,JK5796,4,25.95,20.95,0.807321772639692,2017-02-19,0,0,1013.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,GW8244,5,72.95,31.95,0.437971213159698,2015-10-18,0,0,1788.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,GW8244,5,72.95,31.95,0.437971213159698,2015-10-18,0,0,1788.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,GW8244,5,72.95,31.95,0.437971213159698,2015-10-18,0,0,1788.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,GW8244,5,72.95,31.95,0.437971213159698,2015-10-18,0,0,1788.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,GW8244,5,72.95,31.95,0.437971213159698,2015-10-18,0,0,1788.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,GW8244,5,72.95,31.95,0.437971213159698,2015-10-18,0,0,1788.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,GW8244,5,72.95,31.95,0.437971213159698,2015-10-18,0,0,1788.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,GW8244,5,72.95,31.95,0.437971213159698,2015-10-18,0,0,1788.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,GW8244,5,72.95,31.95,0.437971213159698,2015-10-18,0,0,1788.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,GW8244,5,72.95,31.95,0.437971213159698,2015-10-18,0,0,1788.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,WP4135,47,13.95,7.95,0.5698924731182801,2016-09-11,0,0,1070.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,WP4135,47,13.95,7.95,0.5698924731182801,2016-09-11,0,0,1070.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,WP4135,47,13.95,7.95,0.5698924731182801,2016-09-11,0,0,1070.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,WP4135,47,13.95,7.95,0.5698924731182801,2016-09-11,0,0,1070.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,WP4135,47,13.95,7.95,0.5698924731182801,2016-09-11,0,0,1070.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,WP4135,47,13.95,7.95,0.5698924731182801,2016-09-11,0,0,1070.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,WP4135,47,13.95,7.95,0.5698924731182801,2016-09-11,0,0,1070.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,WP4135,47,13.95,7.95,0.5698924731182801,2016-09-11,0,0,1070.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,WP4135,47,13.95,7.95,0.5698924731182801,2016-09-11,0,0,1070.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,WP4135,47,13.95,7.95,0.5698924731182801,2016-09-11,0,0,1070.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,PE5968,3,104.95,77.95,0.742734635540734,2015-07-26,0,0,340.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,PE5968,3,104.95,77.95,0.742734635540734,2015-07-26,0,0,340.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,PE5968,3,104.95,77.95,0.742734635540734,2015-07-26,0,0,340.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,PE5968,3,104.95,77.95,0.742734635540734,2015-07-26,0,0,340.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,PE5968,3,104.95,77.95,0.742734635540734,2015-07-26,0,0,340.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,PE5968,3,104.95,77.95,0.742734635540734,2015-07-26,0,0,340.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,PE5968,3,104.95,77.95,0.742734635540734,2015-07-26,0,0,340.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,PE5968,3,104.95,77.95,0.742734635540734,2015-07-26,0,0,340.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,1
Germany,PE5968,3,104.95,77.95,0.742734635540734,2015-07-26,0,0,340.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,PE5968,3,104.95,77.95,0.742734635540734,2015-07-26,0,0,340.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,RE3197,3,23.95,15.95,0.665970772442589,2016-08-28,0,0,105.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,1
Germany,RE3197,3,23.95,15.95,0.665970772442589,2016-08-28,0,0,105.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,RE3197,3,23.95,15.95,0.665970772442589,2016-08-28,0,0,105.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,RE3197,3,23.95,15.95,0.665970772442589,2016-08-28,0,0,105.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,1
Germany,RE3197,3,23.95,15.95,0.665970772442589,2016-08-28,0,0,105.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,1
Germany,RE3197,3,23.95,15.95,0.665970772442589,2016-08-28,0,0,105.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,1
Germany,RE3197,3,23.95,15.95,0.665970772442589,2016-08-28,0,0,105.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,RE3197,3,23.95,15.95,0.665970772442589,2016-08-28,0,0,105.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,RE3197,3,23.95,15.95,0.665970772442589,2016-08-28,0,0,105.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,RE3197,3,23.95,15.95,0.665970772442589,2016-08-28,0,0,105.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Austria,WR9459,28,65.95,19.95,0.302501895375284,2015-10-04,0,0,5352.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Austria,WR9459,28,65.95,19.95,0.302501895375284,2015-10-04,0,0,5352.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Austria,WR9459,28,65.95,19.95,0.302501895375284,2015-10-04,0,0,5352.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Austria,WR9459,28,65.95,19.95,0.302501895375284,2015-10-04,0,0,5352.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Austria,WR9459,28,65.95,19.95,0.302501895375284,2015-10-04,0,0,5352.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Austria,WR9459,28,65.95,19.95,0.302501895375284,2015-10-04,0,0,5352.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Austria,WR9459,28,65.95,19.95,0.302501895375284,2015-10-04,0,0,5352.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Austria,WR9459,28,65.95,19.95,0.302501895375284,2015-10-04,0,0,5352.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Austria,WR9459,28,65.95,19.95,0.302501895375284,2015-10-04,0,0,5352.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Austria,WR9459,28,65.95,19.95,0.302501895375284,2015-10-04,0,0,5352.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,PL6969,166,55.95,27.95,0.499553172475424,2016-01-17,0,0,1461.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,PL6969,166,55.95,27.95,0.499553172475424,2016-01-17,0,0,1461.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,PL6969,166,55.95,27.95,0.499553172475424,2016-01-17,0,0,1461.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,PL6969,166,55.95,27.95,0.499553172475424,2016-01-17,0,0,1461.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,PL6969,166,55.95,27.95,0.499553172475424,2016-01-17,0,0,1461.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,PL6969,166,55.95,27.95,0.499553172475424,2016-01-17,0,0,1461.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,PL6969,166,55.95,27.95,0.499553172475424,2016-01-17,0,0,1461.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,PL6969,166,55.95,27.95,0.499553172475424,2016-01-17,0,0,1461.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,PL6969,166,55.95,27.95,0.499553172475424,2016-01-17,0,0,1461.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,PL6969,166,55.95,27.95,0.499553172475424,2016-01-17,0,0,1461.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Austria,ML2223,13,125.95,67.95,0.539499801508535,2016-05-15,0,0,4457.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Austria,ML2223,13,125.95,67.95,0.539499801508535,2016-05-15,0,0,4457.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Austria,ML2223,13,125.95,67.95,0.539499801508535,2016-05-15,0,0,4457.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,1
Austria,ML2223,13,125.95,67.95,0.539499801508535,2016-05-15,0,0,4457.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Austria,ML2223,13,125.95,67.95,0.539499801508535,2016-05-15,0,0,4457.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,1
Austria,ML2223,13,125.95,67.95,0.539499801508535,2016-05-15,0,0,4457.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,1
Austria,ML2223,13,125.95,67.95,0.539499801508535,2016-05-15,0,0,4457.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Austria,ML2223,13,125.95,67.95,0.539499801508535,2016-05-15,0,0,4457.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Austria,ML2223,13,125.95,67.95,0.539499801508535,2016-05-15,0,0,4457.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Austria,ML2223,13,125.95,67.95,0.539499801508535,2016-05-15,0,0,4457.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,MK5273,9,69.95,52.95,0.7569692637598281,2016-08-21,0,0,518.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,MK5273,9,69.95,52.95,0.7569692637598281,2016-08-21,0,0,518.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,MK5273,9,69.95,52.95,0.7569692637598281,2016-08-21,0,0,518.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,MK5273,9,69.95,52.95,0.7569692637598281,2016-08-21,0,0,518.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,MK5273,9,69.95,52.95,0.7569692637598281,2016-08-21,0,0,518.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,MK5273,9,69.95,52.95,0.7569692637598281,2016-08-21,0,0,518.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,MK5273,9,69.95,52.95,0.7569692637598281,2016-08-21,0,0,518.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,1
Germany,MK5273,9,69.95,52.95,0.7569692637598281,2016-08-21,0,0,518.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,1
Germany,MK5273,9,69.95,52.95,0.7569692637598281,2016-08-21,0,0,518.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,MK5273,9,69.95,52.95,0.7569692637598281,2016-08-21,0,0,518.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,1
Germany,SF1988,9,112.95,64.95,0.575033200531209,2015-06-07,0,0,454.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,SF1988,9,112.95,64.95,0.575033200531209,2015-06-07,0,0,454.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,SF1988,9,112.95,64.95,0.575033200531209,2015-06-07,0,0,454.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,SF1988,9,112.95,64.95,0.575033200531209,2015-06-07,0,0,454.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,SF1988,9,112.95,64.95,0.575033200531209,2015-06-07,0,0,454.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,SF1988,9,112.95,64.95,0.575033200531209,2015-06-07,0,0,454.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,SF1988,9,112.95,64.95,0.575033200531209,2015-06-07,0,0,454.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,SF1988,9,112.95,64.95,0.575033200531209,2015-06-07,0,0,454.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,SF1988,9,112.95,64.95,0.575033200531209,2015-06-07,0,0,454.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,SF1988,9,112.95,64.95,0.575033200531209,2015-06-07,0,0,454.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
France,NB5887,72,27.95,11.95,0.427549194991055,2015-12-13,0,0,3982.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
France,NB5887,72,27.95,11.95,0.427549194991055,2015-12-13,0,0,3982.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
France,NB5887,72,27.95,11.95,0.427549194991055,2015-12-13,0,0,3982.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
France,NB5887,72,27.95,11.95,0.427549194991055,2015-12-13,0,0,3982.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
France,NB5887,72,27.95,11.95,0.427549194991055,2015-12-13,0,0,3982.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
France,NB5887,72,27.95,11.95,0.427549194991055,2015-12-13,0,0,3982.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
France,NB5887,72,27.95,11.95,0.427549194991055,2015-12-13,0,0,3982.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
France,NB5887,72,27.95,11.95,0.427549194991055,2015-12-13,0,0,3982.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
France,NB5887,72,27.95,11.95,0.427549194991055,2015-12-13,0,0,3982.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
France,NB5887,72,27.95,11.95,0.427549194991055,2015-12-13,0,0,3982.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,HN7272,170,80.95,24.95,0.30821494749845596,2015-11-29,0,0,540.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,HN7272,170,80.95,24.95,0.30821494749845596,2015-11-29,0,0,540.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,HN7272,170,80.95,24.95,0.30821494749845596,2015-11-29,0,0,540.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,HN7272,170,80.95,24.95,0.30821494749845596,2015-11-29,0,0,540.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,HN7272,170,80.95,24.95,0.30821494749845596,2015-11-29,0,0,540.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,HN7272,170,80.95,24.95,0.30821494749845596,2015-11-29,0,0,540.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,HN7272,170,80.95,24.95,0.30821494749845596,2015-11-29,0,0,540.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,HN7272,170,80.95,24.95,0.30821494749845596,2015-11-29,0,0,540.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,HN7272,170,80.95,24.95,0.30821494749845596,2015-11-29,0,0,540.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,HN7272,170,80.95,24.95,0.30821494749845596,2015-11-29,0,0,540.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,EN1199,2,23.95,17.95,0.7494780793319421,2016-02-14,0,0,1607.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,1
Germany,EN1199,2,23.95,17.95,0.7494780793319421,2016-02-14,0,0,1607.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,EN1199,2,23.95,17.95,0.7494780793319421,2016-02-14,0,0,1607.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,EN1199,2,23.95,17.95,0.7494780793319421,2016-02-14,0,0,1607.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,1
